Author,BSB Catalog,By,Creation,Digital Object Identifier,Extent,Height,Identifier,Label,Language,Location,Object Type,Preferred title of work,Thumbnail,Title,Width
,<a href='https://opacplus.bsb-muenchen.de/title/BV022359078'>https://opacplus.bsb-muenchen.de/title/BV022359078</a>,,"[S.l.] nordwestalemannisch/südrheinfränkisch, 4. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00009578-4'>urn:nbn:de:bvb:12-bsb00009578-4</a>,16 Bl. - Pergament,18.02251820624391,BSB-Hss Cgm 5249(28,"Wigamur, Handschrift mr 13 - BSB Cgm 5249(28","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5249(28",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00009578_00003/full/280,/0/default.jpg","Wigamur, Handschrift mr 13 - BSB Cgm 5249(28",12.6365
,<a href='https://opacplus.bsb-muenchen.de/title/BV022526527'>https://opacplus.bsb-muenchen.de/title/BV022526527</a>,,"[S.l.] westalemannisch, Ende 13. / Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00107010-0'>urn:nbn:de:bvb:12-bsb00107010-0</a>,11 Falzstreifen - Pergament,39.34586108771931,BSB-Hss Cgm 5249(29 b,"'Benediktbeurer Bruchstücke' (Fragmente): Hartmann von Aue, Der arme Heinrich, Hs. E. 'Aristoteles und Phyllis'. 'Die gute Frau'. Cato. Freidank - BSB Cgm 5249(29 b","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5249(29 b",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00107010_00003/full/280,/0/default.jpg","'Benediktbeurer Bruchstücke' (Fragmente): Hartmann von Aue, Der arme Heinrich, Hs. E. 'Aristoteles und Phyllis'. 'Die gute Frau'. Cato. Freidank - BSB Cgm 5249(29 b",32.0548
,<a href='https://opacplus.bsb-muenchen.de/title/BV022526527'>https://opacplus.bsb-muenchen.de/title/BV022526527</a>,,"[S.l.] westalemannisch, Ende 13. / Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00012898-7'>urn:nbn:de:bvb:12-bsb00012898-7</a>,11 Falzstreifen - Pergament,34.28153333333332,BSB-Hss Cgm 5249(29 b,"'Benediktbeurer Bruchstücke' (Fragmente): Hartmann von Aue, Der arme Heinrich, Hs. E. 'Aristoteles und Phyllis'. 'Die gute Frau'. Cato. Freidank - BSB Cgm 5249(29 b","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5249(29 b#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00012898_00003/full/280,/0/default.jpg","'Benediktbeurer Bruchstücke' (Fragmente): Hartmann von Aue, Der arme Heinrich, Hs. E. 'Aristoteles und Phyllis'. 'Die gute Frau'. Cato. Freidank - BSB Cgm 5249(29 b",22.927733333333332
,<a href='https://opacplus.bsb-muenchen.de/title/BV035266199'>https://opacplus.bsb-muenchen.de/title/BV035266199</a>,,"Bologna (?), Ende 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034137-8'>urn:nbn:de:bvb:12-bsb00034137-8</a>,297 Bl. - Pergament,41.82434276620421,BSB-Hss Clm 14011,Decretales cum glossis - BSB Clm 14011,Latin,"München, Bayerische Staatsbibliothek -- Clm 14011#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034137_00003/full/280,/0/default.jpg",Decretales cum glossis - BSB Clm 14011,25.721733333333333
,<a href='https://opacplus.bsb-muenchen.de/title/BV035266233'>https://opacplus.bsb-muenchen.de/title/BV035266233</a>,,"[S.l.] Italien, Ende 13./ Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034138-3'>urn:nbn:de:bvb:12-bsb00034138-3</a>,232 Bl. - Pergament,46.381387000560245,BSB-Hss Clm 14010,Codex Justiniani cum Glossa ordinaria - BSB Clm 14010,Latin,"München, Bayerische Staatsbibliothek -- Clm 14010#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034138_00003/full/280,/0/default.jpg",Codex Justiniani cum Glossa ordinaria - BSB Clm 14010,27.237266666666656
,<a href='https://opacplus.bsb-muenchen.de/title/BV022526385'>https://opacplus.bsb-muenchen.de/title/BV022526385</a>,,"[S.l.] Oberdeutschland, Ende 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00012879-0'>urn:nbn:de:bvb:12-bsb00012879-0</a>,1 beschnittenes Doppelbl. - Pergament,38.61542365718086,BSB-Hss Cgm 5249(51 a,Weltchronikkompilation (Von König Salomo) - BSB Cgm 5249(51 a,"German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5249(51 a#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00012879_00003/full/280,/0/default.jpg",Weltchronikkompilation (Von König Salomo) - BSB Cgm 5249(51 a,26.822400000000005
,<a href='https://opacplus.bsb-muenchen.de/title/BV035266384'>https://opacplus.bsb-muenchen.de/title/BV035266384</a>,,"Bologna (?), Ende 13./ Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034142-6'>urn:nbn:de:bvb:12-bsb00034142-6</a>,I+350 Bl. - Pergament,44.32516132626505,BSB-Hss Clm 14005,Decretum Gratiani cum Glossa ordinaria - BSB Clm 14005,Latin,"München, Bayerische Staatsbibliothek -- Clm 14005#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034142_00003/full/280,/0/default.jpg",Decretum Gratiani cum Glossa ordinaria - BSB Clm 14005,27.940000000000005
,<a href='https://opacplus.bsb-muenchen.de/title/BV022968002'>https://opacplus.bsb-muenchen.de/title/BV022968002</a>,,"Kaisheim, um 1270",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00017244-7'>urn:nbn:de:bvb:12-bsb00017244-7</a>,I+132 Bl. - Pergament,33.750040310652174,BSB-Hss Clm 7907,Antiphonar (Temporale) - BSB Clm 7907,Latin,"München, Bayerische Staatsbibliothek -- Clm 7907#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00017244_00003/full/280,/0/default.jpg",Antiphonar (Temporale) - BSB Clm 7907,24.036866666666665
"<span>Wolfram, von Eschenbach -- (GND: <a href='http://d-nb.info/gnd/118634933/'>118634933</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV021493403'>https://opacplus.bsb-muenchen.de/title/BV021493403</a>,Wolfram von Eschenbach,"[S.l.], 70er Jahre 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00002134-7'>urn:nbn:de:bvb:12-bsb00002134-7</a>,107 Bl. - Pergament,39.63629711577902,BSB-Hss Cgm 18,"Wolfram, von Eschenbach: Parzival - BSB Cgm 18","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 18",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00002134_00003/full/280,/0/default.jpg",Parzival - BSB Cgm 18,24.841200000000004
"<span>Wolfram, von Eschenbach -- (GND: <a href='http://d-nb.info/gnd/118634933/'>118634933</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV022526610'>https://opacplus.bsb-muenchen.de/title/BV022526610</a>,Wolfram von Eschenbach,"[S.l.] Sachsen (Umkreis Quedlinburg/Halberstadt), um 1270 - 1275",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00012911-3'>urn:nbn:de:bvb:12-bsb00012911-3</a>,8 Bl. (Fragmente) - Pergament,22.762062961162265,"BSB-Hss Cgm 193,III","Wolfram, von Eschenbach: Willehalm (Fragment) - BSB Cgm 193,III","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 193,III",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00012911_00001/full/280,/0/default.jpg","Willehalm (Fragment) - BSB Cgm 193,III",16.9672
,<a href='https://opacplus.bsb-muenchen.de/title/BV040215454'>https://opacplus.bsb-muenchen.de/title/BV040215454</a>,,"[S.l.], 1268 ?",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103930-3'>urn:nbn:de:bvb:12-bsb00103930-3</a>,103 Bl. - Pergament,16.33062956047624,BSB-Hss Cod.hebr. 207,Sefer ha-ḥayim - BSB Cod.hebr. 207,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 207#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103930_00003/full/280,/0/default.jpg",ספר החיים,11.497733333333334
,<a href='https://opacplus.bsb-muenchen.de/title/BV023020241'>https://opacplus.bsb-muenchen.de/title/BV023020241</a>,,"Aldersbach, 3. Drittel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00017610-1'>urn:nbn:de:bvb:12-bsb00017610-1</a>,120 Bl. - Pergament,33.00360240353812,BSB-Hss Clm 2643,Graduale (Sanctorale und Commune) - BSB Clm 2643,Latin,"München, Bayerische Staatsbibliothek -- Clm 2643",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00017610_00003/full/280,/0/default.jpg",Graduale (Sanctorale und Commune) - BSB Clm 2643,22.5552
,<a href='https://opacplus.bsb-muenchen.de/title/BV022968018'>https://opacplus.bsb-muenchen.de/title/BV022968018</a>,,"[s.l.] Franken?, 3. Drittel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00017246-8'>urn:nbn:de:bvb:12-bsb00017246-8</a>,223 Bl. - Pergament und Papier,29.579874590956894,BSB-Hss Clm 23083,Antiphonar - BSB Clm 23083,Latin,"München, Bayerische Staatsbibliothek -- Clm 23083#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00017246_00003/full/280,/0/default.jpg",Antiphonar - BSB Clm 23083,22.605999999999995
,<a href='https://opacplus.bsb-muenchen.de/title/BV035000169'>https://opacplus.bsb-muenchen.de/title/BV035000169</a>,,"Umkreis Magdeburg, um 1265",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00027174-3'>urn:nbn:de:bvb:12-bsb00027174-3</a>,155 Bl. - Pergament,27.84950656717003,BSB-Hss Clm 23094,Psalter mit Totenoffizium - BSB Clm 23094,Latin,"München, Bayerische Staatsbibliothek -- Clm 23094",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00027174_00019/full/280,/0/default.jpg",Psalter mit Totenoffizium - BSB Clm 23094,18.719800000000003
<span>Avicenna -- (GND: <a href='http://d-nb.info/gnd/118505254/'>118505254</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV035748615'>https://opacplus.bsb-muenchen.de/title/BV035748615</a>,translati in Toledo a mag. Girardo Cremonensi,"[S.l.], 1264",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00042765-8'>urn:nbn:de:bvb:12-bsb00042765-8</a>,338 Bl. - Pergament,42.09804702894208,BSB-Hss Clm 13017,Avicenna: Avicennae Canonis libri V - BSB Clm 13017,Latin,"München, Bayerische Staatsbibliothek -- Clm 13017",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00042765_00003/full/280,/0/default.jpg",Avicennae Canonis libri V - BSB Clm 13017,25.400000000000002
,<a href='https://opacplus.bsb-muenchen.de/title/BV037460549'>https://opacplus.bsb-muenchen.de/title/BV037460549</a>,,"Kaisheim (?), 2. Hälfte 13. Jh. (1263)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105134-7'>urn:nbn:de:bvb:12-bsb00105134-7</a>,278 Bl. - Pergament,44.333816513167264,BSB-Hss Clm 28169,Biblia Veteris Testamenti (Pars I: Libri historiales) - BSB Clm 28169,Latin,"München, Bayerische Staatsbibliothek -- Clm 28169",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105134_00003/full/280,/0/default.jpg",Biblia Veteris Testamenti (Pars I: Libri historiales) - BSB Clm 28169,32.46120000000001
<span>اليعقوبي ، احمد ابن ابي يعقوب -- (GND: <a href='http://d-nb.info/gnd/119126001/'>119126001</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV040213371'>https://opacplus.bsb-muenchen.de/title/BV040213371</a>,تاليف احمد ابن ابي يعقوب ابن الواضح الكاتب ؛ علي ابن ابي محمد الن علي الكندي الانماطي,"[S.l.], 21. Šauwāl 660 (15. September 1262)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00103374-8'>urn:nbn:de:bvb:12-bsb00103374-8</a>,82 Bl.,15.69838000028183,BSB-Hss Cod.arab. 959,"Yaʿqūbī, Aḥmad Ibn-Abī-Yaʿqūb al-: Kitāb al- Buldān - BSB Cod.arab. 959",Arabic,"München, Bayerische Staatsbibliothek -- Cod.arab. 959",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00103374_00003/full/280,/0/default.jpg",كتاب البلدان,10.651066666666667
,<a href='https://opacplus.bsb-muenchen.de/title/BV036860038'>https://opacplus.bsb-muenchen.de/title/BV036860038</a>,,"Würzburg, um 1260 - 1265",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00092725-1'>urn:nbn:de:bvb:12-bsb00092725-1</a>,213 Bl. - Pergament,17.6219173593685,BSB-Hss Clm 3900,Würzburger Psalter mit Kalendarium - BSB Clm 3900,Latin,"München, Bayerische Staatsbibliothek -- Clm 3900#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00092725_00003/full/280,/0/default.jpg",Würzburger Psalter mit Kalendarium - BSB Clm 3900,13.936133333333338
"<span>Nāṭiq bi-'l-Ḥaqq, Yaḥyā Ibn-al-Ḥusain an- -- (GND: <a href='http://d-nb.info/gnd/123548608/'>123548608</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV035453007'>https://opacplus.bsb-muenchen.de/title/BV035453007</a>,,"[S.l.], 1257 [655 H]",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00037511-1'>urn:nbn:de:bvb:12-bsb00037511-1</a>,"269, 2, 2 Bl.",22.762421608065473,BSB-Hss Cod.arab. 1187,"Zaid Ibn-Muḥammad, al-Qādī al-Aǧall Abu-'l-Ḥusain al-Kalārī: Kitāb al-Ǧāmiʿ fi 'š-šarḥ - BSB Cod.arab. 1187",Arabic,"München, Bayerische Staatsbibliothek -- Cod.arab. 1187#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00037511_00003/full/280,/0/default.jpg",كتاب الجامع في الشرح,16.425333333333327
,<a href='https://opacplus.bsb-muenchen.de/title/BV035278596'>https://opacplus.bsb-muenchen.de/title/BV035278596</a>,,"Deutschland/Frankreich (?), Ende 13. Jh./3. Viertel 13. Jh. (nach 1255)",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034252-7'>urn:nbn:de:bvb:12-bsb00034252-7</a>,119 Bl. - Pergament,28.090950950393996,BSB-Hss Clm 14062,Sermones. Summa poenitentiae [u.a.] - BSB Clm 14062,Latin,"München, Bayerische Staatsbibliothek -- Clm 14062#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034252_00003/full/280,/0/default.jpg",Sermones. Summa poenitentiae [u.a.] - BSB Clm 14062,21.03966666666667
"<span>Justinian I., Byzantinisches Reich, Kaiser -- (GND: <a href='http://d-nb.info/gnd/11855896X/'>11855896X</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV037449633'>https://opacplus.bsb-muenchen.de/title/BV037449633</a>,Iustinianus Imperator,"Frankreich (?), 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00106235-2'>urn:nbn:de:bvb:12-bsb00106235-2</a>,2 + 200 Blätter,21.460951790241786,BSB-Hss Clm 3881,"Justinian I., Byzantinisches Reich, Kaiser: Digestum Infortiatum (D. 24,3,1-38,17,10) - BSB Clm 3881",Latin,"München, Bayerische Staatsbibliothek -- Clm 3881#Mikroform",Buch,"Digestum Infortiatum (D. 24,3,1-38,17,10)","https://api.digitale-sammlungen.de/iiif/image/v2/bsb00106235_00003/full/280,/0/default.jpg","Digestum Infortiatum (D. 24,3,1-38,17,10) - BSB Clm 3881",13.5636
,<a href='https://opacplus.bsb-muenchen.de/title/BV037449934'>https://opacplus.bsb-muenchen.de/title/BV037449934</a>,Schreiber von Teil I a: Vaněk,"Frankreich (Teil II) / Böhmen (Teile I a/b), 2. Hälfte 13. Jh. / frühes 15. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105947-6'>urn:nbn:de:bvb:12-bsb00105947-6</a>,545 Blätter,15.749067021717995,BSB-Hss Clm 4627,Biblia sacra - BSB Clm 4627,Latin,"München, Bayerische Staatsbibliothek -- Clm 4627#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105947_00003/full/280,/0/default.jpg",Biblia sacra - BSB Clm 4627,10.447866666666668
,<a href='https://opacplus.bsb-muenchen.de/title/BV037463305'>https://opacplus.bsb-muenchen.de/title/BV037463305</a>,,"[S.l.], 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105026-7'>urn:nbn:de:bvb:12-bsb00105026-7</a>,2 Blattreste - Pergament,28.994894777729826,BSB-Hss Clm 29670(12,Glossarium - BSB Clm 29670(12,Latin,"München, Bayerische Staatsbibliothek -- Clm 29670(12",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105026_00003/full/280,/0/default.jpg",Glossarium - BSB Clm 29670(12,21.793200000000006
,<a href='https://opacplus.bsb-muenchen.de/title/BV037460596'>https://opacplus.bsb-muenchen.de/title/BV037460596</a>,,"Italien, 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00105541-6'>urn:nbn:de:bvb:12-bsb00105541-6</a>,118 Bl. - Pergament,25.148086889545265,BSB-Hss Clm 28219,Medizinische Sammelhandschrift - BSB Clm 28219,Latin,"München, Bayerische Staatsbibliothek -- Clm 28219",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00105541_00003/full/280,/0/default.jpg",Medizinische Sammelhandschrift - BSB Clm 28219,18.558933333333332
,<a href='https://opacplus.bsb-muenchen.de/title/BV037460550'>https://opacplus.bsb-muenchen.de/title/BV037460550</a>,,"Kaisheim (?), 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00106215-2'>urn:nbn:de:bvb:12-bsb00106215-2</a>,309 Bl. - Pergament,43.66623237554492,BSB-Hss Clm 28170,Biblia Veteris Testamenti (Pars II: Esdras usque Maccabaeorum) et Evangelium secundum Matthaeum - BSB Clm 28170,Latin,"München, Bayerische Staatsbibliothek -- Clm 28170",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00106215_00003/full/280,/0/default.jpg",Biblia Veteris Testamenti (Pars II: Esdras usque Maccabaeorum) et Evangelium secundum Matthaeum - BSB Clm 28170,31.4452
"<span>Bernardus, Compostellanus, Iunior -- (GND: <a href='http://d-nb.info/gnd/102426104/'>102426104</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV036062300'>https://opacplus.bsb-muenchen.de/title/BV036062300</a>,Bernardus de Montemirato,"[S.l.] Nordfrankreich, 2. Hälfte 13. Jh. / Anfang 14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046526-2'>urn:nbn:de:bvb:12-bsb00046526-2</a>,I + 226 Bl. - Pergament,28.207084971146998,BSB-Hss Clm 14378,"Bernardus, Compostellanus, Iunior: Lectura Decretalium Gregorii IX. Lectura Novellarum Innocentii IV - BSB Clm 14378",Latin,"München, Bayerische Staatsbibliothek -- Clm 14378",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046526_00003/full/280,/0/default.jpg",Lectura Decretalium Gregorii IX. Lectura Novellarum Innocentii IV - BSB Clm 14378,18.73885000000001
"<span>Eberhardus, Bethuniensis -- (GND: <a href='http://d-nb.info/gnd/100940315/'>100940315</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV036063337'>https://opacplus.bsb-muenchen.de/title/BV036063337</a>,Eberhardus Bethuniensis,"[S.l.] Frankreich, 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046579-9'>urn:nbn:de:bvb:12-bsb00046579-9</a>,119 Bl. - Pergament,31.263680574447353,BSB-Hss Clm 14344,"Eberhardus, Bethuniensis: Graecismus cum glossa marginali et interlineari - BSB Clm 14344",Latin,"München, Bayerische Staatsbibliothek -- Clm 14344",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046579_00003/full/280,/0/default.jpg",Graecismus cum glossa marginali et interlineari - BSB Clm 14344,21.386800000000004
,<a href='https://opacplus.bsb-muenchen.de/title/BV035263898'>https://opacplus.bsb-muenchen.de/title/BV035263898</a>,,"[S.l.] Italien, 2. Hälfte 13. Jh./ Ende 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034106-7'>urn:nbn:de:bvb:12-bsb00034106-7</a>,VII+203+II Bl. - Pergament,36.98411832894784,BSB-Hss Clm 14028,Digestum vetus cum glossis - BSB Clm 14028,Latin,"München, Bayerische Staatsbibliothek -- Clm 14028#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034106_00003/full/280,/0/default.jpg",Digestum vetus cum glossis - BSB Clm 14028,46.04173333333335
,<a href='https://opacplus.bsb-muenchen.de/title/BV035204401'>https://opacplus.bsb-muenchen.de/title/BV035204401</a>,,"Kaisheim, Mitte bis 3. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00032661-7'>urn:nbn:de:bvb:12-bsb00032661-7</a>,I+171 Bl. - Pergament,36.957340388729534,BSB-Hss Clm 7991,"Vita Sancti Bernhardi. Richard von St. Victor, Opera - BSB Clm 7991",Latin,"München, Bayerische Staatsbibliothek -- Clm 7991",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00032661_00003/full/280,/0/default.jpg","Vita Sancti Bernhardi. Richard von St. Victor, Opera - BSB Clm 7991",25.88895
,<a href='https://opacplus.bsb-muenchen.de/title/BV035207104'>https://opacplus.bsb-muenchen.de/title/BV035207104</a>,,"[S.l.] Süddeutschland, um Mitte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00032793-4'>urn:nbn:de:bvb:12-bsb00032793-4</a>,1 Bl. - Pergament,21.824949999999998,BSB-Hss Cgm 5250(5 g,"Lateinischer Psalter mit deutschen Gebetsanweisungen (Ps 93,19-23; Ps 94,1-11) - BSB Cgm 5250(5 g","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5250(5 g",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00032793_00001/full/280,/0/default.jpg","Lateinischer Psalter mit deutschen Gebetsanweisungen (Ps 93,19-23; Ps 94,1-11) - BSB Cgm 5250(5 g",15.468599999999999
"<span>Konrad, von Fußesbrunnen -- (GND: <a href='http://d-nb.info/gnd/118565095/'>118565095</a>)</span>",<a href='https://opacplus.bsb-muenchen.de/title/BV040201854'>https://opacplus.bsb-muenchen.de/title/BV040201854</a>,Konrad von Fußesbrunnen,"[S.l.] mitteldeutsch, 3. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00093494-8'>urn:nbn:de:bvb:12-bsb00093494-8</a>,1 Doppelbl. - Pergament,25.286957565643082,BSB-Hss Cgm 5249(34 a,"Konrad, von Fußesbrunnen: Die Kindheit Jesu, Fragment F - BSB Cgm 5249(34 a","German, Middle High (ca.1050-1500)","München, Bayerische Staatsbibliothek -- Cgm 5249(34 a",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00093494_00003/full/280,/0/default.jpg","Die Kindheit Jesu, Fragment F - BSB Cgm 5249(34 a",16.10995
,<a href='https://opacplus.bsb-muenchen.de/title/BV023250046'>https://opacplus.bsb-muenchen.de/title/BV023250046</a>,,"[S.l.], 13./14. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00022660-7'>urn:nbn:de:bvb:12-bsb00022660-7</a>,62 Bl. - Pergament,27.675120807811297,BSB-Hss Clm 15960,Liber differentiarum in biblia ordine alphabetico - BSB Clm 15960,Latin,"München, Bayerische Staatsbibliothek -- Clm 15960",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00022660_00003/full/280,/0/default.jpg",Liber differentiarum in biblia ordine alphabetico - BSB Clm 15960,17.4752
,<a href='https://opacplus.bsb-muenchen.de/title/BV036064441'>https://opacplus.bsb-muenchen.de/title/BV036064441</a>,,"[S.l.] Oberitalien (Venezien ?), 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00046603-1'>urn:nbn:de:bvb:12-bsb00046603-1</a>,178 Bl. - Pergament,31.06546132232187,BSB-Hss Clm 14327,Epistulae Pauli glossatae - BSB Clm 14327,Latin,"München, Bayerische Staatsbibliothek -- Clm 14327",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00046603_00003/full/280,/0/default.jpg",Epistulae Pauli glossatae - BSB Clm 14327,19.812
<span>Hugutio -- (GND: <a href='http://d-nb.info/gnd/118707973/'>118707973</a>)</span>,<a href='https://opacplus.bsb-muenchen.de/title/BV035295646'>https://opacplus.bsb-muenchen.de/title/BV035295646</a>,Hugutio,"Italien, 3. Viertel 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00034420-0'>urn:nbn:de:bvb:12-bsb00034420-0</a>,I + 136 + I Bl. - Pergament,33.292449815293466,BSB-Hss Clm 14056,Hugutio: Liber derivationum - BSB Clm 14056,Latin,"München, Bayerische Staatsbibliothek -- Clm 14056#Mikroform",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00034420_00003/full/280,/0/default.jpg",Liber derivationum - BSB Clm 14056,20.8026
,<a href='https://opacplus.bsb-muenchen.de/title/BV035396193'>https://opacplus.bsb-muenchen.de/title/BV035396193</a>,,"Deutschland, 2. Hälfte 13. Jh.",<a href='https://nbn-resolving.org/urn:nbn:de:bvb:12-bsb00036307-2'>urn:nbn:de:bvb:12-bsb00036307-2</a>,331 Bl. - Pergament,40.98986612134403,BSB-Hss Cod.hebr. 2,Bibel - BSB Cod.hebr. 2,Hebrew,"München, Bayerische Staatsbibliothek -- Cod.hebr. 2",Buch,,"https://api.digitale-sammlungen.de/iiif/image/v2/bsb00036307_00007/full/280,/0/default.jpg",Bibel - BSB Cod.hebr. 2,30.867349999999995
